,Original file,Renamed file,Frame #,diameter_3d,confidence,CIE 1931 x,CIE 1931 y,CIE 1931 Y,SConeIrrad,MConeIrrad,LConeIrrad,RodIrrad,MelIrrad
0,20211114140729.jpg,eye0_22522.jpg,22522,5.423925896715187,0.9965720866626242,0.4015894476732254,0.35843919721806783,10.78573974233564,5.5295106898121915,13.13252277627569,17.89371526190474,10.100921610642535,8.381546090498246
1,20211114140739.jpg,eye0_22572.jpg,22572,5.362314298474232,0.9971033016542524,0.41310703508875074,0.3668419130692372,7.1213762850638105,3.23601204220456,8.505228339315142,11.81120707138152,6.25054606829708,5.060520662293576
2,20211114140749.jpg,eye0_22622.jpg,22622,5.4224679665959385,0.9973065230020356,0.29225686168728765,0.2689135190601903,1.3616299416687239,1.7157660084800312,2.030598768498082,2.272624233072301,2.247242400075786,2.17062906073243
3,20211114140759.jpg,eye0_22672.jpg,22672,5.463158184823,0.9968456462304484,0.29492020662082463,0.27153783190952296,1.350222350718534,1.6765133427708938,1.9985327791870624,2.2506900984465275,2.1799051293151885,2.100010613057461
4,20211114140809.jpg,eye0_22722.jpg,22722,5.474038434807611,0.9970278050347452,0.30270609767166856,0.28136627077409176,1.1335635915171958,1.3012329463727905,1.6645595665061699,1.8925499282049532,1.7990553066364408,1.725500440530945
5,20211114140819.jpg,eye0_22772.jpg,22772,,0.0,0.2899601390410972,0.26920426741909553,1.0738524132674812,1.3673326031964284,1.6021975646547755,1.7858800932617258,1.7556781250000768,1.693327953602808
6,20211114140829.jpg,eye0_22822.jpg,22822,6.256989969872093,0.8304091004911085,0.29151672127113903,0.2660970821244826,1.0498993513687103,1.3505797396111336,1.565355040850845,1.7535039980287648,1.7390734209063858,1.6871661235047328
7,20211114140839.jpg,eye0_22872.jpg,22872,6.666569622413329,0.9782436247566592,0.294198607850526,0.26991857441005696,1.1320368089749193,1.4218419766529937,1.6839665380480937,1.8913722982563057,1.868459884531462,1.8012999584373774
8,20211114140849.jpg,eye0_22922.jpg,22922,6.780136387557078,1.0000000000000002,0.28957019224928815,0.2671136119333009,1.1474376004104203,1.4727666274323052,1.7293009221407465,1.9196918557968197,1.947875594148355,1.8918202851844272
9,20211114140859.jpg,eye0_22972.jpg,22972,6.76476867147809,0.9977044824319906,0.2924391893794377,0.27047941139356785,1.1333410766123784,1.4286515502821397,1.6974353933242916,1.8947236515602655,1.8895412059742354,1.828632274946451
10,20211114140909.jpg,eye0_23022.jpg,23022,6.775676291012587,0.5555400184418549,0.29832429277614253,0.2725315404349947,1.11382513884749,1.3584161511714212,1.6448535188119258,1.8644694249750875,1.805997840204906,1.7448237648086218
11,20211114140919.jpg,eye0_23072.jpg,23072,6.839357607823242,0.9968061828291168,0.2945139103718893,0.27602213227446837,1.033377210146285,1.2523709327853665,1.5367476456824836,1.7197031205495499,1.6720324102225603,1.6026251123300728
12,20211114140929.jpg,eye0_23122.jpg,23122,6.871921768677485,0.9955790418000456,0.28389027669096284,0.25756208430843935,1.1363220139394048,1.5698120920828909,1.7247643701376705,1.9033920065460308,1.9737696912078706,1.9317730617704072
13,20211114140939.jpg,eye0_23172.jpg,23172,6.89626174249933,0.9975026987068932,0.28764419632091215,0.2666128227789735,0.9510000565276293,1.2334860439801947,1.4395836285508063,1.5908972484719792,1.6261484176423422,1.5805134399841256
14,20211114140949.jpg,eye0_23222.jpg,23222,6.923900044771725,0.6334647598953969,0.2923456885093522,0.2712825296842815,0.9028298961955283,1.1208971023841219,1.3541789728138895,1.509348076153907,1.5137325524346499,1.4715110232751203
15,20211114140959.jpg,eye0_23272.jpg,23272,6.866432849944467,0.9958846556047368,0.28867793348885984,0.26477117411455514,0.8542869307797119,1.1262447491077912,1.2880222700669501,1.4298151685195941,1.45392574900987,1.4125309979332548
16,20211114141009.jpg,eye0_23322.jpg,23322,6.8485906657060145,0.9956318835806264,0.2939907546258238,0.2703914860360911,1.033023110643596,1.289994178988175,1.5406392746971853,1.7270215964944058,1.7134350453125275,1.6539429661683671
17,20211114141019.jpg,eye0_23372.jpg,23372,6.903194252846978,0.9958179790543559,0.2889909312260531,0.27040339675452635,0.9894733830049567,1.2532015739052613,1.485681342653663,1.6457512728117243,1.6399096581470411,1.5826370412955222
18,20211114141029.jpg,eye0_23422.jpg,23422,6.888982608510733,0.9958249833061328,0.29250690247821476,0.27487426091546185,0.8952920706042349,1.0983138467889741,1.3307191813401424,1.4850165516732485,1.4393712108806187,1.3741963546730271
19,20211114141039.jpg,eye0_23472.jpg,23472,6.920757860827111,0.3875455592406127,0.29085868203867515,0.2747658645541373,0.91997671064512,1.1290754807883048,1.3807434823221216,1.5298147171190566,1.5222333855388674,1.4610442593799755
20,20211114141049.jpg,eye0_23522.jpg,23522,6.944129708699527,0.9947419120302152,0.28805943268377754,0.269918030357166,0.8350864457378282,1.059974726821709,1.260235086510135,1.3917161340082573,1.404938307348194,1.3585918294831587
