,Original file,Renamed file,Frame #,diameter_3d,confidence,CIE 1931 x,CIE 1931 y,CIE 1931 Y,SConeIrrad,MConeIrrad,LConeIrrad,RodIrrad,MelIrrad
0,20190925130724.jpg,eye0_19493.jpg,19493,3.4965656610864544,0.3020312614450616,0.4083261176620603,0.36944061886031876,15.353670788355862,7.054329811242093,18.586095284837462,25.394320518605312,13.887900800304998,11.299374015979375
1,20190925130734.jpg,eye0_19543.jpg,19543,3.498083561915497,0.2915791918245174,0.4334687192599813,0.3850784816058889,9.945457531889952,3.5201397822372016,11.599588704224084,16.498798751340992,8.041597144739164,6.277825508097497
2,20190925130744.jpg,eye0_19593.jpg,19593,3.486043104282277,0.3025507456665906,0.4328718549685562,0.3893499979624615,10.176535235368345,3.484868237953421,11.9146591078726,16.83358280197126,8.19822700771059,6.346883678194439
3,20190925130754.jpg,eye0_19643.jpg,19643,3.537769030071407,0.3299386147738316,0.29743923265974936,0.28657690929355856,1.015306160070726,1.150036063980494,1.5031960310296002,1.6793518864731791,1.6000847890518486,1.514907019382807
4,20190925130804.jpg,eye0_19693.jpg,19693,3.593716705950256,0.30575972469153445,0.29117917351193756,0.27250918780468847,1.1580302912683442,1.435655472065105,1.7386873726384857,1.930810039456399,1.9276471165150004,1.8666776019493032
5,20190925130814.jpg,eye0_19743.jpg,19743,5.1164975653820655,0.7357619365505977,0.2999485051352078,0.2826037612826081,1.088732290676806,1.252030920502619,1.6001511300044178,1.8076784893311153,1.711324624372989,1.6328642204214188
6,20190925130824.jpg,eye0_19793.jpg,19793,5.035506326005853,0.7888749716113056,0.2923537343903373,0.2753707269190009,1.0676642590387198,1.30381671736053,1.5941349289017799,1.7741203119637052,1.7392135108663198,1.6707616210145915
7,20190925130834.jpg,eye0_19843.jpg,19843,5.009859177272529,0.3388894256963226,0.2898602017412706,0.26953865602979155,1.0056222354921314,1.281592970559661,1.5094313101294357,1.675987538524531,1.6724222798658013,1.6189396816684825
8,20190925130844.jpg,eye0_19893.jpg,19893,5.865392732041944,0.7519381621665827,0.2934529605689447,0.2831862820215156,1.069594541618101,1.2389162870897852,1.5995689971317117,1.7715621209711385,1.729999780468125,1.6567400549414062
9,20190925130854.jpg,eye0_19943.jpg,19943,5.983268337883909,0.7075303617243988,0.28783613105321687,0.27597619479018465,1.1424476261048766,1.396445404241391,1.7238821451831479,1.8910822480111869,1.8969508438419793,1.826783687836716
10,20190925130904.jpg,eye0_19993.jpg,19993,5.847204617805241,0.4424379337756346,0.29447321259864334,0.2804523372734906,1.1366413863859077,1.3402491842557107,1.6883317583571655,1.8833313392029623,1.8110765098302481,1.729338067240879
11,20190925130914.jpg,eye0_20043.jpg,20043,5.949949362588968,0.228300796271443,0.2966245995500847,0.2856094567925279,1.0787433377760562,1.2243944704746577,1.608434748111682,1.7899087292402374,1.7418514132718839,1.663247446458546
12,20190925130924.jpg,eye0_20093.jpg,20093,5.975078306012144,0.3018711557103336,0.2961810883528459,0.27860476300844406,1.0652819635519437,1.2670829094911242,1.5723374483334474,1.7668601920344278,1.6805080003938242,1.6066475081717764
13,20190925130934.jpg,eye0_20143.jpg,20143,5.901124259922852,0.02053814998466863,0.2887799840753154,0.27623342632084913,1.024862968857567,1.2572992112618144,1.543843844544888,1.6995444574873282,1.6856543425633508,1.615379099754187
14,20190925130944.jpg,eye0_20193.jpg,20193,,0.0,0.2837258722228733,0.27365049089229887,1.173021318453865,1.466975019278663,1.7900321267116601,1.9449458804675412,1.9925941953285913,1.9253689314448381
15,20190925130954.jpg,eye0_20243.jpg,20243,,0.0,0.2870378393124994,0.26930675557799183,1.084135857785315,1.390880819507237,1.6396348046348774,1.8058052785808718,1.830028668159758,1.7746738255044667
16,20190925131004.jpg,eye0_20293.jpg,20293,,0.0,0.27882716465605284,0.2640636980185968,0.8257446256708919,1.1061079648874812,1.2703768667088122,1.3721834885749695,1.443280910790206,1.4048705878604377
17,20190925131014.jpg,eye0_20343.jpg,20343,5.9896501208798885,0.9767302387290162,0.2896484992285975,0.27861607955360285,1.0130238566809058,1.2152636292166288,1.529252662871736,1.6808527153898452,1.6897261252560911,1.6236408589295253
18,20190925131024.jpg,eye0_20393.jpg,20393,6.006616877453947,0.9753987710886411,0.30077988783702814,0.2872339515476889,0.9833570387087373,1.0924396012159572,1.4466419260275556,1.6284308022282608,1.5384734678660688,1.4590626697655888
19,20190925131034.jpg,eye0_20443.jpg,20443,6.0460144079516285,0.3088234140531081,0.3006712273236056,0.2789121591783476,0.8765662788533661,1.0281740532584265,1.2886738940549745,1.4605732852079485,1.3895123190459007,1.3345669471817652
20,20190925131044.jpg,eye0_20493.jpg,20493,6.121726706875001,0.9948266418065562,0.28045167954778705,0.27087594693862305,0.9853027453818615,1.2611663672430833,1.5115608782631538,1.6319729180445715,1.6974795327360093,1.6421889873452977
21,20190925131054.jpg,eye0_20543.jpg,20543,6.158620517626389,0.39909872833230575,0.29632284202409703,0.27996669476358016,1.0081352637003,1.1841598025730296,1.5010263985475691,1.679125963670747,1.6357093219228804,1.5720230581789691
22,20190925131104.jpg,eye0_20593.jpg,20593,6.222874436092288,0.4333674764933591,0.28473180005788584,0.26707702018028,0.9482696167624423,1.241817066574695,1.4336733476740284,1.574821357100586,1.5895610184664917,1.5358281408051873
23,20190925131114.jpg,eye0_20643.jpg,20643,6.070317592909673,0.8708998650575428,0.30233250461079936,0.2794338360762864,0.895177656941046,1.0492219011612833,1.311808513329774,1.4942651509095135,1.4128670935735577,1.3532261267325416
24,20190925131124.jpg,eye0_20693.jpg,20693,6.125647230260258,0.3789122361248604,0.2995001882796245,0.291738546966644,0.8775233057137494,0.956814037426343,1.301763317958367,1.4514826853321625,1.3890754750267427,1.318014117784123
25,20190925131134.jpg,eye0_20743.jpg,20743,6.119194876550704,0.915235257482505,0.2845631158953596,0.2721684190194444,1.0160761898962418,1.28437262740661,1.5360563460083854,1.68023550454524,1.6845243634830818,1.619212496139786
26,20190925131144.jpg,eye0_20793.jpg,20793,6.18629022854115,0.4911717928579818,0.3016051797936171,0.28559936590151414,0.9636203920689923,1.0868672944325517,1.4116173905574951,1.5992316152388801,1.4860350650752971,1.4195457697636116
27,20190925131154.jpg,eye0_20843.jpg,20843,6.163115282235516,0.1898664327942619,0.2906057158219042,0.2800815449779864,0.9255426948184775,1.1025560006261739,1.3892555237668631,1.5302212604292504,1.5150264006408392,1.4446907007411478
