,Original file,Renamed file,Frame #,diameter_3d,confidence,CIE 1931 x,CIE 1931 y,CIE 1931 Y,SConeIrrad,MConeIrrad,LConeIrrad,RodIrrad,MelIrrad
0,20210625105630.jpg,eye0_12192.jpg,12192,5.436294864778737,1.0,0.43307882281990423,0.3924197083109949,40.923994409343244,13.56364487168684,48.029454152046775,67.61188754722299,32.99410270013626,25.506848295016706
1,20210625105640.jpg,eye0_12242.jpg,12242,5.3655012070353205,1.0,0.36276525394828607,0.3414258156276699,3.567349934551191,2.3471724282574593,4.6808620203831,5.883346524564885,4.124538624519105,3.60036196369554
2,20210625105650.jpg,eye0_12292.jpg,12292,5.332172625187353,1.0,0.30178041137712663,0.29959396772316055,1.405943554686045,1.4224416236420883,2.087471621173183,2.320013987064537,2.2479295258204055,2.1159462728922764
3,20210625105700.jpg,eye0_12342.jpg,12342,5.443544715427122,0.9999999999999998,0.30566457141958636,0.2874211562278823,1.1976537694644307,1.306907051183338,1.7544180638782703,1.9939169773800443,1.901834645797065,1.8006372591317001
4,20210625105710.jpg,eye0_12392.jpg,12392,5.405010687215976,1.0,0.29774750523427274,0.27074424688543147,1.013895877828778,1.2553332571973432,1.497059967546532,1.6955964227766855,1.650274941869994,1.5950983034642177
5,20210625105720.jpg,eye0_12442.jpg,12442,5.571819312218556,0.9999999999999996,0.2927015443172028,0.26891479254272355,1.0216042602205535,1.2883727608302589,1.5329297545767873,1.7103643654153347,1.7303394060532424,1.6872658210757174
6,20210625105730.jpg,eye0_12492.jpg,12492,6.293569769095582,1.0,0.302834572877654,0.2732285825855516,0.931998731454275,1.1233097740668088,1.3619107855983887,1.559667861797588,1.4897093252451803,1.4352721579855943
7,20210625105740.jpg,eye0_12542.jpg,12542,6.156247429330873,0.12880191636347238,0.29902878015809153,0.28010749899177456,1.0618684788701236,1.2382222711930007,1.5769393525671072,1.7712746524315195,1.7387404184361683,1.6701812870710466
8,20210625105750.jpg,eye0_12592.jpg,12592,6.709870517416905,1.0,0.30323487188554454,0.2814321288313099,0.8668752356590612,0.9877318177026496,1.2769906414441532,1.4481047556917417,1.403698570598994,1.345444984692289
9,20210625105800.jpg,eye0_12642.jpg,12642,6.6385162527258625,0.2614413430949355,0.2929750609363334,0.2847396823354522,0.8437008129031177,0.9666856681385171,1.2730494894939743,1.3990623952192218,1.4117724571571932,1.3460419806862711
10,20210625105810.jpg,eye0_12692.jpg,12692,6.985838418033199,1.0000000000000002,0.2961492167285391,0.279449325560241,1.040665871422126,1.2260710732774225,1.5408467310964669,1.725601627234418,1.6700719966971422,1.5926386078301031
11,20210625105820.jpg,eye0_12742.jpg,12742,6.914831867844222,1.0,0.2951817048377537,0.2825621877803625,0.9159307228267848,1.067641570542671,1.371474825552057,1.5222875145565535,1.501297805190625,1.4331480422691618
12,20210625105830.jpg,eye0_12792.jpg,12792,6.955707812904199,1.0000000000000002,0.3000234637732591,0.28225355356464543,0.8819025942108374,1.008724710961001,1.3012117840522843,1.465580024437357,1.4110404251228426,1.3511841557652686
13,20210625105840.jpg,eye0_12842.jpg,12842,7.044571535145532,1.0000000000000002,0.29357566891860637,0.2732068022875957,0.7635906205519051,0.9474286924914724,1.145640451642219,1.275830776537529,1.285209296940907,1.2424136796765182
14,20210625105850.jpg,eye0_12892.jpg,12892,7.072471468473084,0.3646374842477221,0.2971295882769424,0.2716147062799018,0.9429250033768977,1.1588134187273618,1.3905623132489986,1.5737892729251597,1.5240480408629948,1.4679217066737802
15,20210625105900.jpg,eye0_12942.jpg,12942,7.1899028147625925,0.41927897673046427,0.3037444576329099,0.27739930229845716,0.9868026820009428,1.1541287407260892,1.4445487746879135,1.6523445004970818,1.574778217096787,1.5229972831672023
16,20210625105910.jpg,eye0_12992.jpg,12992,6.539235290165812,1.0,0.3000932067752449,0.28692823369353654,0.8860856867897067,0.9802893136605948,1.3103932147227677,1.468996378949563,1.4149223849386974,1.3498465753201083
17,20210625105920.jpg,eye0_13042.jpg,13042,6.402195596710423,0.9999999999999998,0.29196656179416786,0.2847687961361438,0.8235227459860509,0.9359579787103596,1.238029406985943,1.3611196644764552,1.3491355686078281,1.2897995056778928
18,20210625105930.jpg,eye0_13092.jpg,13092,6.5035196181234145,0.4069668867542992,0.29191667151900413,0.2716231822725582,0.9686264537280636,1.2031297241995003,1.457218683537122,1.6191030178777361,1.63777474218417,1.5888828695328963
19,20210625105940.jpg,eye0_13142.jpg,13142,6.204459940572196,1.0,0.30190190886579615,0.28177376719670166,0.8410071299520006,0.9667223471824433,1.2346805741286988,1.399812485110429,1.3346075446136836,1.2679967049591692
20,20210625105950.jpg,eye0_13192.jpg,13192,6.306503203181938,0.9999999999999998,0.29301421609063527,0.2767097696373531,0.8165167966566838,0.9879444882537748,1.2246765536691562,1.3591283256449604,1.3544098764021133,1.3010777454998392
21,20210625110000.jpg,eye0_13242.jpg,13242,5.5014878514818255,0.9946883648496512,0.29657537908503356,0.28127953779626946,0.8262826356681886,0.9653474890128424,1.2218019326386937,1.3679149164800737,1.3165879666796674,1.2528016255747492
22,20210625110010.jpg,eye0_13292.jpg,13292,5.8331551877226175,0.022597239206427103,0.2861896374894194,0.2814318664562277,0.7619833603584976,0.8979464113153702,1.1653006484456114,1.2620556404387027,1.3026125613887813,1.2504307844356979
23,20210625110020.jpg,eye0_13342.jpg,13342,5.292304847125966,1.0,0.2846602680911918,0.2655944482266853,0.6311818714313122,0.8256010878162721,0.9610463872046493,1.0520484363715736,1.0941407452572842,1.0687867236350157
24,20210625110030.jpg,eye0_13392.jpg,13392,5.428829000038587,0.4101675032533922,0.2938334850017849,0.2804561368961781,0.6194776597618783,0.7306622389655562,0.9329752366637121,1.0313069333818197,1.0424284945996194,1.0013997299574398
25,20210625110040.jpg,eye0_13442.jpg,13442,5.6421815346921536,0.9903818330512452,0.3005116888464026,0.2689022167303937,0.571545035232324,0.7068591014291341,0.8438288776582122,0.9627645829556034,0.9424777485540385,0.9216204159091375
26,20210625110050.jpg,eye0_13492.jpg,13492,5.718631942651613,1.0,0.29497869331053267,0.2719328762893494,0.9562838451336587,1.1816300572853056,1.416123051979982,1.5920630632765627,1.554995686044468,1.4957308233735562
27,20210625110100.jpg,eye0_13542.jpg,13542,5.6764228688911125,1.0,0.29193078643636916,0.2635615458113832,0.8761873646250302,1.1463229174674567,1.3059976788216912,1.4659819682698154,1.4621310673867478,1.4259470595819077
28,20210625110110.jpg,eye0_13592.jpg,13592,5.903802597992038,0.9999999999999998,0.29703582305127185,0.28066296499666266,0.8533304823298871,0.9982646613085377,1.2733935789389814,1.4221479544615407,1.3991158167174984,1.3486870773876063
29,20210625110120.jpg,eye0_13642.jpg,13642,6.059848044614266,0.9999999999999998,0.2919756725678097,0.27140595468054407,0.816607254902195,1.018899088181052,1.224687645296674,1.3620600185273892,1.3687425842652305,1.3245634950220444
30,20210625110130.jpg,eye0_13692.jpg,13692,6.093999390411633,1.0,0.30524403682555257,0.29264542816321354,0.85216045911261,0.9083490313627197,1.2537523229370349,1.4156297489043437,1.342086446922025,1.2798275320168324
31,20210625110140.jpg,eye0_13742.jpg,13742,6.151678516422815,0.0885804996390916,0.2947233294639129,0.2805216485134782,0.8235667976383108,0.9546562566630297,1.2343869902943294,1.3687645572817955,1.3664827115379576,1.3218673961584602
32,20210625110150.jpg,eye0_13792.jpg,13792,6.231796711270252,0.9994023940696102,0.29600683724751886,0.2990831730208908,0.6599387842272567,0.6858278611927735,0.9899533950550276,1.0853625015848885,1.059256660433053,0.9987551711657371
33,20210625110200.jpg,eye0_13842.jpg,13842,5.8870655286187015,0.9999999999999998,0.2885210553559838,0.27373911442573123,0.8313708438373273,1.0266731891354646,1.2563406365454068,1.3803162025390796,1.4067468546364033,1.3500912957532407
34,20210625110210.jpg,eye0_13892.jpg,13892,5.947394383685597,0.9999999999999998,0.2916580487332639,0.277649530001364,0.758010096439913,0.9191480405382014,1.142862070449777,1.2612636967713688,1.2756832958136806,1.2268357530698026
35,20210625110220.jpg,eye0_13942.jpg,13942,5.486559299700417,1.0,0.30014411438273414,0.2893025578140847,0.5934030914159949,0.6484603178316876,0.8750883515351912,0.9815923070285122,0.9303186286804278,0.8865775488497479
36,20210625110230.jpg,eye0_13992.jpg,13992,5.6272274706772505,0.2841989232229187,0.296174509855278,0.2916959700672836,0.6927744985442996,0.7585295524165441,1.0296889474509006,1.1401530770311927,1.0913888686552062,1.025925683419053
37,20210625110240.jpg,eye0_14042.jpg,14042,5.2882738363499815,1.0000000000000002,0.2999342492663218,0.28044977288692224,0.5994363515181045,0.7029476805463264,0.8763860601001268,0.9934781613741923,0.9233067311425588,0.8774804930518757
38,20210625110250.jpg,eye0_14092.jpg,14092,6.140778113511796,1.0,0.3213409658814106,0.2973152877660977,0.9567379746274256,0.9495414590409417,1.3533543284757779,1.592302512848397,1.3884594583892178,1.3047614681772146
39,20210625110300.jpg,eye0_14142.jpg,14142,5.996419812318709,1.0,0.3117634954544525,0.28724073989319104,0.70855130526891,0.7635633865009206,1.0221602664307965,1.1820164181388815,1.0888511275599384,1.0366094818056937
40,20210625110310.jpg,eye0_14192.jpg,14192,5.822873673884867,0.9529028268333934,0.3276657643780262,0.31059120315382793,0.7564184286475824,0.682352858086958,1.0633715458251252,1.2522430545774057,1.0674535188860312,0.9897316948999557
41,20210625110320.jpg,eye0_14242.jpg,14242,5.875894379051796,0.4263693779109912,0.34612121108469407,0.27919419168313053,0.8589870447413279,0.8936705635041273,1.1436252446703281,1.468300217411348,1.2035933500064475,1.1526634950379149
42,20210625110330.jpg,eye0_14292.jpg,14292,5.931099413052973,0.016786526859408624,0.3096357602033399,0.2857754940472025,0.7517104214025692,0.8167164709258612,1.0958562623398296,1.25865657716501,1.1882548802833999,1.139903869149026
43,20210625110340.jpg,eye0_14342.jpg,14342,6.211735410592043,0.8582099586482741,0.30537077097404003,0.2846343409183543,0.7238593581789174,0.8204792519592012,1.0559999881941968,1.2044685075949844,1.1273222734845112,1.0681448485396126
44,20210625110350.jpg,eye0_14392.jpg,14392,6.206525111358137,0.08374772243648436,0.2956581278003274,0.27461388394561054,0.6593069981719969,0.7955056864188488,0.9852916180141507,1.1012495038809598,1.1009363264790737,1.0679442197565474
